Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name,kegg_orthology,kegg_pathway,kegg_module,kegg_enzyme,kegg_description
BHE81_RS27530,299.3020621650754,-1.0184729328210596,0.3467197904353936,-2.9374525507820346,0.0033092080753771,0.0235042910269635,,,,,,,
BHE81_RS27565,213.70367860990223,-2.5576791254612465,0.389322794085831,-6.569559153264924,5.046444445881578e-11,2.475691757810974e-09,,,,,,,
BHE81_RS27570,1071.9344056339517,-2.5941195465427778,0.3304990184971678,-7.849099093663444,4.190364355979956e-15,4.311987126312057e-13,,,,,,,
BHE81_RS27575,972.3292420383392,-1.7397948377145744,0.5452068163155923,-3.191073159121136,0.0014174538307846,0.0120326714528779,,,,,,,
BHE81_RS27690,28.43466130497776,-2.134903750647442,0.503634657210457,-4.238992928866919,2.2452472966953066e-05,0.0003615533719373,,,,,,,
BHE81_RS00020,15.877885872133092,-3.3748325707804048,0.7433274102354516,-4.540169680694829,5.620897463248051e-06,0.0001031068104236,,,,,,,
BHE81_RS00025,67.03114560286132,-3.2718865118623754,0.5516683519761845,-5.930893987559437,3.012897034926078e-09,1.1661846413168005e-07,,,,,,,
BHE81_RS00030,43.4440475583484,-3.721724974621528,0.525233475005229,-7.085848773413529,1.3819465660980242e-12,8.833988730859946e-11,,,,,,,
BHE81_RS00060,12.48967104106231,-2.162495600450047,0.808224583607243,-2.6756122547008694,0.0074592888505632,0.0447027551996113,,,,,,,
BHE81_RS00065,18.86770532102948,-1.701120662424417,0.6061416210371613,-2.8064739384067554,0.0050086963917149,0.0327623101963492,,,,,,,
BHE81_RS00110,16.004855426572735,-3.993406387225694,0.8589344591076561,-4.649256232395693,3.331341478801393e-06,6.598558544161069e-05,,,,,,,
BHE81_RS00115,25.888260824378467,-5.063685031393205,0.6964541287637755,-7.270665535979202,3.5772064831871813e-13,2.695916567698959e-11,,,,,,,
BHE81_RS00150,298.22058799539946,1.936750422021972,0.4822903111038658,4.015735704059943,5.926063805442821e-05,0.000827882887257,,,,,,,
BHE81_RS00155,12.573011936273758,2.830893461409694,0.8433333606592054,3.3567905569357293,0.0007885282013271,0.007343930422515,,,,,,,
BHE81_RS00160,32.46164166651745,1.2138936083152605,0.461283423265487,2.6315569714644096,0.0084994615487923,0.0494610045163514,,,,,,,
BHE81_RS00330,7.316117567290639,-3.831255148484223,1.0641115773175105,-3.600426149053213,0.0003176960573136,0.00345453522115,,,,,,,
BHE81_RS00335,10.959677075162537,-3.2038448379810003,0.8545626238840444,-3.749104803366325,0.0001774669160473,0.0021577317544778,,,,,,,
BHE81_RS00345,14.618466183484196,-2.2880418081150524,0.6687866480643966,-3.421183444282428,0.0006234926138495,0.0060057427804368,,,,,,,
BHE81_RS00370,31.819195823830785,-1.7824724460178685,0.4781505300628835,-3.727847892970961,0.0001931218721514,0.0023147192574057,,,,,,,
BHE81_RS00380,24.24798187257881,-2.355949526734266,0.8435383565905725,-2.7929370470556694,0.0052231855871763,0.0339024922958417,,,,,,,
BHE81_RS00410,39.31443575757464,-2.451923765515093,0.5137257483085436,-4.772826305841435,1.8165845143303105e-06,3.890441657847502e-05,,,,,,,
BHE81_RS00460,179.06704274147708,2.550437751630637,0.3692714537444273,6.906674550033846,4.961463719562942e-12,2.8287047882210876e-10,,,,,,,
BHE81_RS00465,79.97430039334773,1.5484048436580056,0.4879157187865187,3.1735088336752075,0.0015060831865793,0.0126576991318289,,,,,,,
BHE81_RS00595,22.85056825699448,2.529030234153048,0.7156593434710546,3.533846455335682,0.000409558930597,0.004245526113486,,,,,,,
BHE81_RS00600,66.21349979323806,1.2079195428715812,0.3931552286502137,3.072373085355187,0.0021236411731218,0.0165612608306857,,,,,,,
BHE81_RS00625,29.527638832437564,-1.4663156280884868,0.5062578564035943,-2.896380983605959,0.0037749380135779,0.0261948412488249,,,,,,,
BHE81_RS00645,14.43040404316695,-1.947072749652026,0.6347603146140269,-3.0674141165172952,0.0021591949723716,0.0168074604952692,,,,,,,
BHE81_RS00715,38.7059828968382,-1.0844109425652906,0.4020537259763274,-2.6971791890050527,0.0069929629537401,0.0426081286034272,,,,,,,
BHE81_RS00805,12.526667709108128,3.055097742322114,0.8248607605537155,3.703773883329444,0.0002124156125719,0.0025019448347043,,,,,,,
BHE81_RS00810,13.864497399085474,2.19860474750218,0.8170630094172028,2.69086315518115,0.0071267421620203,0.0431834817110034,,,,,,,
BHE81_RS00910,62.42124817013248,-1.884644368801808,0.3986559113259274,-4.727496357782558,2.273051398523277e-06,4.700982279592994e-05,,,,,,,
BHE81_RS00935,27.48377288415112,-1.5138416625614943,0.5505240499770899,-2.74981930875589,0.0059628135409414,0.0374361760851666,,,,,,,
BHE81_RS01025,112.54600645504009,-1.440846183708088,0.4205551130047488,-3.4260579390264567,0.0006124097327201,0.0059124866415249,,,,,,,
BHE81_RS01030,108.55448781858684,1.519474163593389,0.33462600187656,4.540813191659586,5.603766764713397e-06,0.0001031068104236,,,,,,,
BHE81_RS01035,91.58941109489906,1.3455612437732296,0.3852565871622766,3.4926365664098467,0.0004782769631825,0.0048273935590125,,,,,,,
BHE81_RS01160,39.40818233113864,1.1483573901572606,0.4238642820369694,2.709257276028511,0.0067434026264082,0.0415334535486369,,,,,,,
BHE81_RS01235,72.9189806317192,-2.3404613190036065,0.3203252757381728,-7.3065146470572335,2.741606294539856e-13,2.1420068438266014e-11,,,,,,,
BHE81_RS01295,29.5449246703696,-1.4433551621591698,0.4399866647910786,-3.2804520628926936,0.0010364087551582,0.0092836699320862,,,,,,,
BHE81_RS01300,27.0606472547874,-1.3902026928383084,0.4596899287552457,-3.024218295586151,0.0024927650085923,0.0189154236893002,,,,,,,
BHE81_RS01440,86.86222231082526,2.6003784405269688,0.5168307581445108,5.031392577838562,4.869299157208589e-07,1.1720909841627005e-05,,,,,,,
BHE81_RS01470,53.92760667654027,1.1452123413015205,0.3698929044658428,3.096064637831607,0.0019610760712199,0.0154650092420131,,,,,,,
BHE81_RS01495,646.2793865728387,3.4260265723876446,0.2692807233770889,12.722880900724508,4.4128500720550864e-37,3.723562890800081e-34,,,,,,,
BHE81_RS01555,69.6227299329912,1.1439013110776508,0.4012620613314464,2.850758696902514,0.0043615054840134,0.0294890891619435,,,,,,,
BHE81_RS01565,224.77541366488288,1.370489170536426,0.2776040454668012,4.936848698411073,7.939501788328406e-07,1.7912704836875694e-05,,,,,,,
BHE81_RS01755,45.73775141627681,1.3994482476157453,0.4923155358664486,2.842583964271597,0.0044749442158799,0.0299679200742816,,,,,,,
BHE81_RS01760,54.20481622528317,4.5193850334295815,0.6286321196673613,7.189236585335474,6.515459051178504e-13,4.5063478257249347e-11,,,,,,,
BHE81_RS01765,41.247678145746825,7.174633861233923,1.3751553670058294,5.217326007937189,1.8152460355429494e-07,4.816681147141952e-06,,,,,,,
BHE81_RS01810,30.79526333000753,-1.281456195259472,0.4625581681969891,-2.770367671280079,0.0055993047165684,0.0356849948628436,,,,,,,
BHE81_RS01945,37.44556202908168,-1.8751426010747485,0.4586398252661243,-4.088486210255952,4.341973524365251e-05,0.0006360689687255,,,,,,,
BHE81_RS01980,41.89325328528746,-4.738645587757775,0.5513454103952345,-8.59469490162411,8.348631550127392e-18,1.1362218229028216e-15,,,,,,,
BHE81_RS02060,95.43302915632448,2.706429547025644,0.5080387296035382,5.327211075300656,9.973224291475519e-08,2.9220162003982783e-06,,,,,,,
BHE81_RS02085,69.27445582194761,-1.2469258690345018,0.3950940354982543,-3.1560230147792527,0.0015993624014961,0.0132049118824117,,,,,,,
BHE81_RS02090,46.02222273841816,-1.2753150643987048,0.3822696636839581,-3.336166025073527,0.0008494241980728,0.0078247176674005,,,,,,,
BHE81_RS02095,35.502645219538444,-1.1497498657872798,0.3867472532934476,-2.9728714451008598,0.0029502799092803,0.0216097759327323,,,,,,,
BHE81_RS02100,30.56729579331538,-1.3994174429737964,0.4390181253916406,-3.1876074404112584,0.0014345515106465,0.0121533590831682,,,,,,,
BHE81_RS02105,86.1528043014028,-1.5996487893373188,0.4236404737387949,-3.7759583620983728,0.0001593936182721,0.0019720870248977,,,,,,,
BHE81_RS02140,71.2369359334396,-1.1177523384986308,0.3329531790471439,-3.357085646989316,0.0007876870868007,0.007343930422515,,,,,,,
BHE81_RS02180,11.426610133397128,-2.631663601998888,0.7579360476134974,-3.4721446621851144,0.0005163180305671,0.0051468453954892,,,,,,,
BHE81_RS02185,27.26873050154698,-1.713961918337788,0.6349164837651321,-2.69950767095191,0.0069442154864768,0.0424603552716603,,,,,,,
BHE81_RS02210,12.036936559181385,2.302690112183445,0.7777642835169339,2.9606529394369,0.0030698765990013,0.0223480272736824,,,,,,,
BHE81_RS02230,8.788822614570428,-3.969203286492375,1.04620501472907,-3.793905812543116,0.0001482959460043,0.0018676435707238,,,,,,,
BHE81_RS02245,27.492776852948094,-1.2482127303361057,0.4692405563163598,-2.6600700078758037,0.0078124410992909,0.0466204936321197,,,,,,,
BHE81_RS02255,43.01352067915764,-1.3339067196718153,0.4578574354784926,-2.9133669485519893,0.0035755416985162,0.0250169327131675,,,,,,,
BHE81_RS02425,19.43603791115058,2.0738483416189086,0.5816212663946421,3.5656336200949017,0.0003629781664816,0.0038671840514803,,,,,,,
BHE81_RS02455,13.911420313030618,2.607663779045428,0.8575473134510961,3.0408395410291686,0.0023591952104886,0.0181632200603131,,,,,,,
BHE81_RS02510,8.121180219496217,5.783050838815717,1.9746824539646683,2.928597875169649,0.0034049461382334,0.0240225213331219,,,,,,,
BHE81_RS02640,193.29990568373364,4.658350923126887,0.4414448346302257,10.552509753634183,4.945802573362723e-26,1.7388617547514438e-23,,,,,,,
BHE81_RS02645,9.460914685357206,2.910578902299567,0.976083130759745,2.9818965317370933,0.0028646879782943,0.0210193366616065,,,,,,,
BHE81_RS02695,35.70801875853379,3.468907081718191,0.5728065760334887,6.055983340378732,1.3956244653741544e-09,5.661672710974576e-08,,,,,,,
BHE81_RS02700,30.41414522516114,2.862101155288041,0.7728922278387128,3.7031051059880817,0.0002129765914754,0.0025019448347043,,,,,,,
BHE81_RS02710,52.0036871029684,2.376271553038944,0.5641452220676255,4.212162861771244,2.5293706523208648e-05,0.0003996784562599,,,,,,,
BHE81_RS02740,40.337501242132525,2.398205805193683,0.5252182347722975,4.566112991551785,4.968510259825152e-06,9.316508793867696e-05,,,,,,,
BHE81_RS02745,41.70634817209983,1.580702119808702,0.4820294960782065,3.2792643036770563,0.0010407810944312,0.0093030835538249,,,,,,,
BHE81_RS02750,8.518218098721304,2.449749065756311,0.881932007797455,2.777707401587948,0.0054743890393756,0.0350950562771954,,,,,,,
BHE81_RS02770,11.618303235463353,-2.430470558461627,0.6565654328970634,-3.701794880880787,0.0002140796599498,0.0025019448347043,,,,,,,
BHE81_RS02800,115.3722239586268,2.324635262816384,0.3089464286344219,7.524395970821005,5.2964603762895296e-14,4.4691532655131036e-12,,,,,,,
BHE81_RS02845,34.40735719219794,2.433415106169765,0.6312859304411329,3.854695612286705,0.0001158737050928,0.0014996047907568,,,,,,,
BHE81_RS02850,39.65339741036605,1.202975193602366,0.4064712717644292,2.9595577281032326,0.0030808097534393,0.0223716632525999,,,,,,,
BHE81_RS02965,6.513562186618425,4.474093530065512,1.5238830250711153,2.935982261405346,0.0033249333503339,0.0235762921093429,,,,,,,
BHE81_RS02985,75.78291763943203,1.3328243766768917,0.3609082299799586,3.6929730772581824,0.0002216474963164,0.0025620021560522,,,,,,,
BHE81_RS03145,466.1284455242797,1.038194922682513,0.2625704957666802,3.9539664182416416,7.686620266700777e-05,0.0010295190763558,,,,,,,
BHE81_RS03180,31.644820508594343,2.2546819743771005,0.5695050662388987,3.9590200474727566,7.525792020808217e-05,0.0010176704017881,,,,,,,
BHE81_RS03205,9.144508458864616,2.5476965161608933,0.8654346624796472,2.943834614690868,0.0032417317969002,0.0231755391908881,,,,,,,
BHE81_RS03235,126.86823709879336,1.163238938256947,0.3883510376668365,2.9953285183568408,0.0027414940134782,0.0203633155684235,,,,,,,
BHE81_RS03255,7.553359260311506,2.8851568418913884,1.049986141224634,2.747804688666017,0.0059995736024054,0.0376109970706514,,,,,,,
BHE81_RS03290,18.70080533117693,-1.9884818651102223,0.6985178185556388,-2.846716021105816,0.004417274770696,0.0297707384306173,,,,,,,
BHE81_RS03295,30.55162101417872,-1.942342027923488,0.4342868618954669,-4.472486271967885,7.731536518599424e-06,0.0001382175956439,,,,,,,
BHE81_RS03380,131.68217873371978,1.0131701837717604,0.3615557918967553,2.8022512886782303,0.0050747328521879,0.0331428760114256,,,,,,,
BHE81_RS03425,53.09434895568577,1.3781151653303367,0.3991407704172027,3.4527045781112733,0.0005549964553191,0.0054327843271265,,,,,,,
BHE81_RS03495,58.683454301113976,-1.202925163740105,0.3868170644239604,-3.1098037661070483,0.0018721167414456,0.0148746902677194,,,,,,,
BHE81_RS03530,41.46119669477362,1.2768223292799088,0.4745638353075816,2.6905175537709383,0.0071341281707915,0.0431834817110034,,,,,,,
BHE81_RS03535,82.35477993920117,1.2691766883530349,0.3698830678873479,3.431291666315412,0.0006007143461947,0.0058128757490728,,,,,,,
BHE81_RS03575,156.25740893788762,-1.2115590948169437,0.264628524665584,-4.578338999350176,4.686826966465411e-06,8.867140345972005e-05,,,,,,,
BHE81_RS03615,36.67545916781635,-4.208932216248803,0.6549210781989943,-6.426625064233986,1.3046808755701464e-10,6.048844630802691e-09,,,,,,,
BHE81_RS03660,309.5289429489161,1.0281043411456527,0.3512815729379626,2.926724372551188,0.0034255231587125,0.0241273492597802,,,,,,,
BHE81_RS03690,90.52436132403136,-2.517183810581934,0.5681843061932343,-4.4302241071154524,9.41352097504004e-06,0.0001641142355111,,,,,,,
BHE81_RS03725,72.2709317762432,3.977511939619625,1.4648788744232848,2.715249710448279,0.0066225814375582,0.0409687259311705,,,,,,,
BHE81_RS03730,83.3415859326587,3.435050428419602,0.5881094888413162,5.840834901656294,5.193985857057099e-09,1.872942421446488e-07,,,,,,,
BHE81_RS03735,43.29723490832547,3.8117055653764,0.5676805948335247,6.714525034089287,1.886797844922675e-11,9.607814023475403e-10,,,,,,,
BHE81_RS03795,24.7678140541323,1.9714370593872528,0.6541744232786778,3.0136260135432136,0.0025814580997385,0.0193448876070991,,,,,,,
BHE81_RS03800,256.63921513817246,3.325849750985478,0.4768113133885961,6.97519051582349,3.054565936453705e-12,1.8410305265568828e-10,,,,,,,
BHE81_RS03825,297.8498218164898,-1.92767086495507,0.3763051421301644,-5.122626956525314,3.0130809001587e-07,7.612088813035662e-06,,,,,,,
BHE81_RS03855,12.590851872589878,-2.7552632683498715,0.6911677449331929,-3.986388671271387,6.708658354386143e-05,0.0009219488468128,,,,,,,
BHE81_RS03860,48.22961571430395,-3.6674243859256217,0.5253051935624041,-6.981511759011281,2.920204591944846e-12,1.7855569816543919e-10,,,,,,,
BHE81_RS03900,81.92834517993002,2.058405578668808,0.3927380772843531,5.241166308349741,1.595648201081707e-07,4.371454389846573e-06,,,,,,,
BHE81_RS03905,50.40656389152491,1.692289222737183,0.4571446520706252,3.701868139705893,0.0002140178425803,0.0025019448347043,,,,,,,
BHE81_RS03910,73.63907790287487,1.496540612960515,0.396281954370777,3.7764541040904738,0.0001590768555703,0.0019720870248977,,,,,,,
BHE81_RS03915,61.16783198563103,1.798768449710605,0.3923051508120342,4.585125752204186,4.5371327892565015e-06,8.652228711128769e-05,,,,,,,
BHE81_RS03920,24.16551427482302,1.94507894450144,0.542031414098982,3.5884985517578194,0.0003325878406467,0.00358871636749,,,,,,,
BHE81_RS03925,230.14210922671143,4.407152436073443,0.3709211396180248,11.881642660248309,1.4744111262543944e-32,8.886486488096127e-30,,,,,,,
BHE81_RS03930,23.815256289061583,1.9212618610599792,0.6172907803985669,3.112409778450726,0.0018556672440496,0.0147997355437536,,,,,,,
BHE81_RS03985,132.58557435436597,-1.8460416707142864,0.4256939962708959,-4.336546173743859,1.447390330908034e-05,0.0002420260062684,,,,,,,
BHE81_RS04035,108.21349255315374,-5.052688765185585,0.4690575720780488,-10.772001276518871,4.66743809122618e-27,1.969192130688325e-24,,,,,,,
BHE81_RS04040,20.41401153321542,-3.893416954935661,0.677013746434994,-5.750868391428595,8.878621239907234e-09,3.121575250930718e-07,,,,,,,
BHE81_RS04155,29.37187556224884,-2.650248222085257,0.9416717638314428,-2.814407656551169,0.004886721517165,0.032014096398943,,,,,,,
BHE81_RS04195,25.1309724983953,3.5264311182209305,0.7476064984728727,4.716961563903379,2.3939289424034547e-06,4.926822540487891e-05,,,,,,,
BHE81_RS04320,14.369763370736615,-1.6564923679466892,0.5548552417823488,-2.985449614976289,0.0028316178196779,0.0208492069480299,,,,,,,
BHE81_RS04580,6.687592755450396,5.520266989566724,1.9933260759863427,2.76937479325111,0.0056163986464945,0.0357399485513732,,,,,,,
BHE81_RS04585,13.179168399502371,3.0263410473539,0.8991057445002425,3.3659456252679782,0.0007628174353828,0.0071518372441782,,,,,,,
BHE81_RS04635,62.79961095610793,-3.734350801628288,0.5170978808890717,-7.22174841484099,5.132336059658844e-13,3.608887639283444e-11,,,,,,,
BHE81_RS04900,166.62203657993723,3.3616292911747614,0.5944844706764087,5.654696559777038,1.56121840670014e-08,5.311919724087009e-07,,,,,,,
BHE81_RS04905,126.39914089368084,3.2892824912925587,0.4817600231191524,6.827636859522131,8.632476151479125e-12,4.792160116196109e-10,,,,,,,
BHE81_RS04910,262.7913668050132,1.6651296901827235,0.3935114899761028,4.231463966360534,2.321751934566565e-05,0.0003710405837854,,,,,,,
BHE81_RS04915,233.4615334400081,1.953212256098592,0.4946257924945873,3.9488685906325145,7.85214394885472e-05,0.0010483606113993,,,,,,,
BHE81_RS04920,115.47788331994268,2.340013968387532,0.4470625578715818,5.234198049436513,1.657027085258343e-07,4.481408508144199e-06,,,,,,,
BHE81_RS04925,113.92385679297554,1.8925389370168195,0.3577843628947544,5.289607745024695,1.225789565274619e-07,3.4708766281165217e-06,,,,,,,
BHE81_RS04965,24.888979167195043,-2.879452530182897,0.5110581555962158,-5.634295233628825,1.7577567321089608e-08,5.932780522214165e-07,,,,,,,
BHE81_RS04980,5.29063717904171,-3.2119808206853406,1.057689758276098,-3.036789186576286,0.0023911262187252,0.0183727399245265,,,,,,,
BHE81_RS05085,30.713188402660283,1.5013140964278875,0.4727294942499571,3.1758418179722527,0.0014940239301285,0.0125814111002246,,,,,,,
BHE81_RS05140,145.0640720893346,-2.186145390199349,0.3261066510273702,-6.703774312213785,2.0310387493784975e-11,1.020113390908081e-09,,,,,,,
BHE81_RS05145,152.03836689763585,-1.7958140149767745,0.4330692033962604,-4.146713737419919,3.3728132143126424e-05,0.0005100322204725,,,,,,,
BHE81_RS05155,164.06349461780775,-1.6343346470965057,0.4681630486252737,-3.490951820942744,0.0004813030381782,0.0048463425252366,,,,,,,
BHE81_RS05215,66.43253920493667,1.487478963945855,0.4005963317562708,3.713161719241256,0.00020468599925,0.0024325921995374,,,,,,,
BHE81_RS05275,246.6376639269304,-3.811205506392388,0.3875611107165455,-9.833818205717314,8.050724062331497e-23,1.7876844641566624e-20,,,,,,,
BHE81_RS05380,13.611959588725886,-2.9938053703709406,0.6575086865710094,-4.553255997246231,5.282193012671016e-06,9.860872708167704e-05,,,,,,,
BHE81_RS05385,12.5917519020989,-2.254451720709262,0.7093851398028533,-3.1780362939880606,0.0014827618857314,0.0125366180278574,,,,,,,
BHE81_RS05395,16.75219336457655,-2.199102540339191,0.5818523897463258,-3.779485276837909,0.0001571528849025,0.0019558348713982,,,,,,,
BHE81_RS05400,7.840857410046272,-3.791277102717985,0.942172226462113,-4.02397459427811,5.7224093057283e-05,0.0008074530053801,,,,,,,
BHE81_RS05405,41.74513586467335,-2.248895237765994,0.5822439287722236,-3.8624623231507695,0.0001122498812762,0.0014616736083475,,,,,,,
BHE81_RS05595,22.701480842990293,-2.1912369717434625,0.6906618433242717,-3.172662559721948,0.0015104797167299,0.012669411381478,,,,,,,
BHE81_RS05600,15.049363895659056,1.6974087190641367,0.6001197600245252,2.828449973043328,0.0046774010921799,0.0309795215194773,,,,,,,
BHE81_RS05690,61.993619369628966,-1.269047013779922,0.3430047681864346,-3.699794088839466,0.000215774467606,0.002514785853121,,,,,,,
BHE81_RS05705,25.07471025685992,-2.233824173467284,0.5091113566350354,-4.387692681286299,1.1455949100581312e-05,0.0001948897147393,,,,,,,
BHE81_RS05710,20.556788522523185,-2.2715152166170656,0.6731828078402845,-3.3742917825019565,0.0007400587881607,0.0069850291437368,,,,,,,
BHE81_RS05835,14.989975581386934,6.684734336431295,1.9319386929403275,3.460117218449317,0.0005399402904026,0.0053349135484982,,,,,,,
BHE81_RS05840,13.668295714441529,4.793476584705702,1.1759002808840913,4.07643119287442,4.573217980127911e-05,0.00066303802949,,,,,,,
BHE81_RS05845,24.63922535365475,2.6337861266959397,0.714571686527887,3.685824916312512,0.0002279630372518,0.0025948784735983,,,,,,,
BHE81_RS05860,19.985306590852257,2.713130789082932,0.6497139763877263,4.175884908875396,2.9682987647036317e-05,0.000458727197373,,,,,,,
BHE81_RS05865,11.568252728763891,4.531899370561901,1.1572451473564025,3.9161100661467634,8.998917656501895e-05,0.0011864510497744,,,,,,,
BHE81_RS05975,9.23149303372905,2.2928113100283083,0.8553471647521834,2.680562237781657,0.0073498595441786,0.0442219554113786,,,,,,,
BHE81_RS05990,77.72880876731854,1.0554466008521073,0.3644007808178054,2.896389515092213,0.0037748353760377,0.0261948412488249,,,,,,,
BHE81_RS06175,6.642981750578445,-2.235056415741457,0.8255253007764396,-2.707435391306962,0.0067805267280086,0.0416140276461587,,,,,,,
BHE81_RS06380,13.48287706558034,-1.8917428602428727,0.6049218622346594,-3.1272515978419606,0.0017644885592123,0.0141259530006016,,,,,,,
BHE81_RS06385,23.743438609237284,-2.119238204619881,0.5643565052478757,-3.755140916979548,0.0001732439777483,0.0021185980931025,,,,,,,
BHE81_RS06665,130.7172699788639,1.541487955764541,0.4213381870561338,3.658552685515715,0.000253643602789,0.0028536596271115,,,,,,,
BHE81_RS06715,7.602703111927387,3.887225525608753,1.2859353920675962,3.022877781875699,0.0025038334292869,0.0189653020433781,,,,,,,
BHE81_RS06735,26.132944284282228,1.6714819108703407,0.5935924042869367,2.8158748306057557,0.0048644614897919,0.0319178274112478,,,,,,,
BHE81_RS06760,351.7490079584448,-2.852367121367488,0.4113459015520679,-6.934230074020652,4.084394630489349e-12,2.3933417980603555e-10,,,,,,,
BHE81_RS06905,178.8782213355738,1.586389193992218,0.5816462984926505,2.7274121714577766,0.0063833248404935,0.0396631038321683,,,,,,,
BHE81_RS06945,33.10490475802965,3.178933836050611,0.6320560415868174,5.029512617377556,4.917281445764352e-07,1.1720909841627005e-05,,,,,,,
BHE81_RS06950,14.88180475892568,4.716730325922702,1.1569967183664909,4.076701559345849,4.5679060220946286e-05,0.00066303802949,,,,,,,
BHE81_RS06955,14.71487278784071,3.907977057604105,0.888982220950922,4.396012614767301,1.1025752906039326e-05,0.0001883305729173,,,,,,,
BHE81_RS06960,31.936790217068776,6.020889189930385,1.0926029415716934,5.510592147289502,3.576285253344356e-08,1.1738707104658524e-06,,,,,,,
BHE81_RS06965,19.19334512949245,7.034636772868892,1.9065686118524896,3.689684561644907,0.000224532285057,0.0025757395979753,,,,,,,
BHE81_RS06970,39.841636757420936,3.9086349287085977,0.6052664501793166,6.4577095385852346,1.0629951390317625e-10,4.983084990638896e-09,,,,,,,
BHE81_RS06975,33.789223315963014,1.3983880488652607,0.5165509425298851,2.7071638704528294,0.0067860751411607,0.0416140276461587,,,,,,,
BHE81_RS06985,11.57381621065453,4.289529723340262,1.1968022213650773,3.5841592259476323,0.0003381657541146,0.0036395951954329,,,,,,,
BHE81_RS07000,17.872920405468093,-8.36713777416077,2.0437365726742853,-4.0940392641758825,4.239224745011165e-05,0.0006247157610396,,,,,,,
BHE81_RS07005,68.31502050875754,-7.534311762386423,0.971211188919216,-7.75764514283527,8.652083426766832e-15,8.111808883895392e-13,,,,,,,
BHE81_RS07010,198.66260703988695,-7.397890206401103,0.7178391711117601,-10.305776703357594,6.635348780795247e-25,1.7496585316359468e-22,,,,,,,
BHE81_RS07160,20.620531570509744,7.141681017980544,1.905378134265383,3.748169924671679,0.0001781295615369,0.0021595650003577,,,,,,,
BHE81_RS07165,16.33237536174821,6.797756315681043,1.912449664115479,3.554475939017748,0.0003787331638929,0.0039946880461608,,,,,,,
BHE81_RS07170,15.950204676567967,6.773203605683686,1.9153215713348672,3.5363271144924027,0.0004057319662142,0.0042266250998957,,,,,,,
BHE81_RS07175,10.11772648012897,6.119396602426919,1.9490056328278744,3.139753164052221,0.0016909024185727,0.0137720411273329,,,,,,,
BHE81_RS28645,43.33509694807506,5.379743130744387,0.84430434676282,6.371805559655199,1.8681564218903092e-10,8.296580993637069e-09,,,,,,,
BHE81_RS07190,28.620714189697956,7.605954686459964,1.8954571537612768,4.012728365485329,6.002096686066017e-05,0.0008357374890598,,,,,,,
BHE81_RS07195,23.974589376301395,4.638689210607786,0.8530228535450997,5.43794247871524,5.389936833292125e-08,1.6473403136906418e-06,,,,,,,
BHE81_RS07215,31.072263878754757,1.358478971434141,0.49465853411445,2.7462964403639045,0.0060272275934028,0.0376782855814626,,,,,,,
BHE81_RS07220,164.1668800070736,3.662415249440246,0.4773866585028302,7.671800592262535,1.69598475502056e-14,1.5224169534961158e-12,,,,,,,
BHE81_RS07230,16.973277270259654,-3.2906902474036848,0.6340856667428026,-5.189661933705958,2.1067622120911465e-07,5.486685044946016e-06,,,,,,,
BHE81_RS07235,24.729633576432008,-1.872936833225047,0.6388885997649564,-2.931554630829365,0.003372700400489,0.0238348793796703,,,,,,,
BHE81_RS07280,26.66229811675437,1.3656913630254623,0.4565653850697068,2.9912284366826305,0.0027785755201815,0.0205663335432382,,,,,,,
BHE81_RS07360,9.359630948318538,3.5106127948975603,1.0393365876256553,3.3777438769066026,0.0007308311602612,0.0069134005944892,,,,,,,
BHE81_RS07450,17.342618631644708,3.376838918184825,0.7590786069993014,4.448602406980932,8.64308384289361e-06,0.0001519382113882,,,,,,,
BHE81_RS07470,24.84118205463092,1.7214257211499555,0.6174612025408979,2.7879091254092776,0.0053049422477842,0.0343706502279756,,,,,,,
BHE81_RS07585,21.793290179908155,2.593190187692233,0.5751744109048851,4.508528436813684,6.527882063712536e-06,0.0001192256901593,,,,,,,
BHE81_RS07590,21.911179363692654,2.9516437656939933,0.7733017845499741,3.816936446631522,0.0001351189563412,0.0017067870562987,,,,,,,
BHE81_RS07605,4.246711633126298,-4.582530797287888,1.623318145239965,-2.822940660600132,0.0047585378078606,0.0314107825576489,,,,,,,
BHE81_RS07665,52.62634037706543,1.2192528578581825,0.3697748782649772,3.2972841843097767,0.0009762466849698,0.0088385939139224,,,,,,,
BHE81_RS07680,146.5756800591785,-3.043884676001792,0.3956949485994604,-7.692503244672308,1.442838210135742e-14,1.323333567078847e-12,,,,,,,
BHE81_RS28125,26.63734295027429,4.476296766016222,0.8451193671573392,5.296644403112882,1.1795006939071752e-07,3.362373937563765e-06,,,,,,,
BHE81_RS07830,53.72437585615268,1.59519596476875,0.4328208268342156,3.6855804200470272,0.0002281820132033,0.0025948784735983,,,,,,,
BHE81_RS07855,84.01992633195836,3.044323928522965,0.4005992276775755,7.59942535628952,2.974485899922553e-14,2.5610930636271944e-12,,,,,,,
BHE81_RS07990,10.112315572842771,3.388555137751088,1.0280594114916,3.2960693709662854,0.00098047801378,0.008857894518497,,,,,,,
BHE81_RS08205,4.156993614725114,-3.4207613101653065,1.2076227455738275,-2.8326406758261737,0.0046165247828921,0.0306726268646018,,,,,,,
